date,turnover,top3_ind,rise_pct,margin_pct,pct_turnover,pct_top3_ind,pct_rise_pct,pct_margin_pct,composite_sentiment
2013-07-08,50.08,56.36,75.26,14.78,25.99,25.2,78.17,56.15,46.38
2013-07-09,53.16,56.23,87.63,14.35,42.66,24.4,90.87,62.5,55.11
2013-07-10,46.41,56.67,46.39,14.21,15.28,29.56,40.87,64.29,37.5
2013-07-11,56.97,57.74,93.81,14.01,62.9,36.71,96.03,67.46,65.77
2013-07-12,62.01,56.33,62.89,13.84,81.55,24.4,62.3,70.44,59.67
2013-07-15,49.98,56.34,50.52,13.79,25.2,25.2,45.63,71.83,41.96
2013-07-16,53.47,52.41,29.9,14.42,43.06,1.39,22.82,59.33,31.65
2013-07-17,54.53,56.01,65.98,13.78,48.21,20.83,65.28,72.02,51.59
2013-07-18,59.13,60.47,65.98,13.77,69.64,57.74,65.08,72.02,66.12
2013-07-19,72.24,63.46,60.82,12.54,94.25,80.36,58.93,94.25,81.94
2013-07-22,49.07,57.53,57.73,12.29,21.23,36.31,54.37,97.02,52.23
2013-07-23,49.32,59.5,44.33,12.66,22.02,47.42,37.9,91.27,49.65
2013-07-24,57.4,61.15,21.65,13.18,63.29,64.48,14.48,82.34,56.15
2013-07-25,66.99,63.41,59.79,12.97,88.29,79.56,57.14,85.12,77.53
2013-07-26,51.98,56.87,49.48,12.72,33.93,30.75,44.25,89.09,49.5
2013-07-29,45.54,56.28,24.74,13.39,12.5,24.01,16.07,79.17,32.94
2013-07-30,52.94,58.08,51.55,13.39,40.67,38.69,47.02,78.97,51.34
2013-07-31,67.16,61.09,45.36,13.45,89.09,62.5,38.49,77.38,66.87
2013-08-01,58.34,57.81,89.69,12.94,65.67,36.71,94.05,84.92,70.34
2013-08-02,49.87,57.01,54.64,11.98,24.01,31.15,51.19,98.21,51.14
2013-08-05,41.59,58.21,38.14,11.84,6.94,39.09,29.76,98.21,43.5
2013-08-06,48.02,56.51,21.65,12.72,18.85,26.79,13.49,88.1,36.81
2013-08-07,48.07,55.64,24.74,12.98,19.25,14.09,15.87,82.54,32.94
2013-08-08,50.5,54.29,56.7,12.73,27.58,6.15,54.17,87.5,43.85
2013-08-09,42.84,51.98,22.68,13.41,8.13,0.99,14.29,75.79,24.8
2013-08-12,43.26,51.99,37.11,12.81,8.53,1.39,30.36,85.71,31.5
2013-08-13,54.3,64.51,58.76,12.31,46.63,84.72,56.55,95.63,70.88
2013-08-14,55.66,63.25,16.49,13.04,55.36,77.58,10.52,79.96,55.85
2013-08-15,57.85,58.26,7.22,14.73,63.29,39.09,3.37,46.43,38.05
2013-08-16,50.63,55.08,38.14,14.37,27.18,10.52,31.55,52.58,30.46
2013-08-19,48.47,61.63,29.9,15.1,18.45,67.66,23.41,41.87,37.85
2013-08-20,46.66,56.73,61.86,14.91,14.09,28.37,62.3,44.64,37.35
2013-08-21,50.62,55.95,17.53,15.94,25.99,16.87,11.31,31.15,21.33
2013-08-22,39.03,55.64,90.72,14.76,3.77,14.09,95.24,47.02,40.03
2013-08-23,49.39,62.79,64.95,13.98,21.23,74.01,66.07,60.32,55.41
2013-08-26,48.07,59.23,25.77,14.99,17.26,46.23,19.05,43.85,31.6
2013-08-27,55.81,57.77,6.19,16.77,56.15,36.71,3.17,18.45,28.62
2013-08-28,48.05,54.46,60.82,16.49,16.47,6.94,59.92,23.41,26.69
2013-08-29,40.39,56.82,70.1,16.81,4.17,29.96,70.63,17.86,30.65
2013-08-30,46.28,57.78,29.9,17.01,12.1,37.5,24.4,16.07,22.52
2013-09-03,53.93,59.11,69.07,16.61,43.45,46.63,68.85,22.22,45.29
2013-09-04,51.96,58.12,83.51,15.88,31.94,39.48,87.1,32.34,47.72
2013-09-05,41.19,56.27,57.73,15.77,3.77,21.63,53.77,33.13,28.08
2013-09-06,53.38,57.33,48.45,15.85,40.67,33.53,42.86,32.34,37.35
2013-09-09,47.74,57.23,95.88,15.63,13.29,33.13,98.21,33.93,44.64
2013-09-10,60.09,62.59,90.72,14.53,72.82,73.21,95.04,50.0,72.77
2013-09-11,59.38,65.94,68.04,13.82,69.64,91.07,67.66,63.1,72.87
2013-09-12,48.43,60.1,27.84,14.29,17.26,54.96,20.83,54.17,36.81
2013-09-13,40.52,60.19,62.89,14.16,3.37,55.75,62.1,56.15,44.35
2013-09-16,52.63,60.35,79.38,14.38,37.1,56.94,81.55,51.79,56.85
2013-09-17,48.81,61.71,74.23,14.53,19.25,70.83,76.79,49.01,53.97
2013-09-18,64.64,57.62,92.78,13.59,87.1,35.91,96.83,68.25,72.02
2013-09-19,58.99,57.05,42.27,13.16,70.04,31.55,35.52,77.98,53.77
2013-09-20,101.74,60.65,26.8,13.12,99.8,60.91,19.64,78.77,64.78
2013-09-23,62.87,64.09,20.62,14.31,82.74,84.72,13.1,53.37,58.48
2013-09-24,55.36,61.14,39.18,14.08,52.18,64.09,33.53,56.55,51.59
2013-09-25,52.08,58.0,34.02,14.01,33.93,38.69,27.98,57.74,39.58
2013-09-26,44.74,58.86,69.07,14.06,7.74,44.64,67.46,56.94,44.2
2013-09-27,46.11,59.31,21.65,15.46,11.71,48.21,14.48,35.52,27.48
2013-09-30,54.5,55.5,17.53,16.6,48.21,12.9,10.71,20.83,23.16
2013-10-01,50.27,57.45,79.38,15.54,25.6,35.52,81.75,34.33,44.3
2013-10-02,52.77,54.9,44.33,16.6,39.88,9.33,37.7,21.03,26.98
2013-10-03,57.34,54.49,1.03,17.67,64.09,6.94,0.2,9.52,20.19
2013-10-04,47.04,56.56,79.38,16.74,14.48,28.77,81.55,17.66,35.62
2013-10-07,45.41,57.87,10.31,19.41,9.33,39.88,6.75,2.18,14.53
2013-10-08,59.98,56.22,9.28,20.34,73.21,22.02,6.15,0.99,25.6
2013-10-09,63.1,57.49,51.55,19.6,84.33,37.5,46.83,1.79,42.61
2013-10-10,57.83,56.66,100.0,16.48,64.09,30.36,99.6,25.2,54.81
2013-10-11,48.2,56.41,77.32,15.72,18.06,25.6,79.76,33.93,39.34
2013-10-14,45.33,58.03,77.32,16.07,9.33,42.66,79.56,29.96,40.38
2013-10-15,55.26,57.56,13.4,18.66,54.17,38.69,8.53,4.96,26.59
2013-10-16,57.06,58.03,92.78,14.71,62.1,43.06,96.23,46.63,62.0
2013-10-17,64.15,60.63,80.41,13.48,86.31,65.67,82.34,72.02,76.59
2013-10-18,87.23,63.48,70.1,13.04,99.01,85.91,68.45,79.76,83.28
2013-10-21,60.73,61.13,42.27,13.16,77.18,70.04,36.51,76.98,65.18
2013-10-22,74.3,62.48,70.1,13.33,95.44,78.77,68.65,75.2,79.51
2013-10-23,61.4,56.88,28.87,13.42,80.36,33.13,23.61,71.83,52.23
2013-10-24,59.45,57.81,65.98,13.2,70.04,41.87,63.29,75.6,62.7
2013-10-25,59.69,58.7,67.01,13.09,72.02,49.4,64.48,78.37,66.07
2013-10-28,58.81,56.83,48.45,13.31,67.66,32.34,41.47,74.6,54.02
2013-10-29,63.11,61.21,80.41,13.41,84.33,74.01,82.14,71.23,77.93
2013-10-30,57.26,57.35,18.56,13.65,62.9,37.5,12.7,61.71,43.7
2013-10-31,68.53,60.29,35.05,13.75,91.47,62.9,28.77,60.12,60.81
2013-11-01,58.98,55.43,70.1,13.28,68.45,12.9,68.45,74.8,56.15
2013-11-04,48.54,53.14,62.89,12.93,20.83,3.37,58.73,82.74,41.42
2013-11-05,53.1,56.51,39.18,13.27,41.87,28.77,33.73,74.4,44.69
2013-11-06,56.19,54.14,65.98,12.67,59.33,5.36,62.7,88.89,54.07
2013-11-07,65.24,53.81,3.09,13.91,88.69,4.17,1.79,54.17,37.2
2013-11-08,65.6,52.74,83.51,12.9,89.09,3.37,86.51,82.54,65.38
2013-11-11,42.79,55.55,49.48,12.53,5.36,16.47,43.25,92.66,39.43
2013-11-12,50.61,50.29,42.27,12.82,27.98,0.2,35.52,83.93,36.9
2013-11-13,56.43,54.3,88.66,12.52,59.72,7.74,91.27,92.66,62.85
2013-11-14,59.79,58.62,76.29,12.37,72.82,51.79,77.78,94.64,74.26
2013-11-15,59.73,55.15,71.13,12.19,72.42,13.69,69.84,97.02,63.24
2013-11-18,57.43,57.25,35.05,13.1,64.09,40.28,27.38,74.8,51.64
2013-11-19,52.05,54.54,34.02,13.39,35.52,10.12,26.98,67.66,35.07
2013-11-20,48.95,51.75,26.8,13.4,21.23,0.99,19.44,66.87,27.13
2013-11-21,53.85,54.45,82.47,12.66,44.25,9.33,84.72,88.29,56.65
2013-11-22,52.98,53.05,64.95,12.26,40.28,4.56,60.71,96.23,50.45
2013-11-25,55.61,56.01,46.39,12.79,56.15,23.61,39.48,82.74,50.5
2013-11-26,60.17,58.26,54.64,12.81,75.99,53.37,48.21,81.94,64.88
2013-11-27,43.87,58.63,64.95,12.98,6.94,55.36,60.91,76.39,49.9
2013-11-29,33.3,59.5,37.11,13.7,0.99,62.5,30.95,54.17,37.15
2013-12-02,54.67,57.72,28.87,14.23,49.8,47.02,22.22,41.87,40.23
2013-12-03,64.37,58.5,30.93,14.55,87.1,54.56,24.6,35.52,50.45
2013-12-04,58.72,56.03,45.36,14.7,67.26,25.2,38.69,33.53,41.17
2013-12-05,58.5,60.98,35.05,15.08,66.87,76.39,28.37,29.17,50.2
2013-12-06,52.32,56.78,89.69,13.79,35.52,37.9,93.45,50.99,54.46
2013-12-09,50.29,52.49,54.64,13.49,26.79,2.98,49.6,60.71,35.02
2013-12-10,56.4,53.52,34.02,13.91,59.33,5.75,27.58,47.22,34.97
2013-12-11,63.81,57.25,15.46,15.42,86.31,43.85,9.33,25.99,41.37
2013-12-12,58.1,56.35,26.8,15.54,66.07,31.55,19.25,24.21,35.27
2013-12-13,55.81,59.76,45.36,15.76,56.94,68.45,40.08,22.42,46.97
2013-12-16,59.52,56.47,80.41,16.03,72.42,33.53,81.94,20.44,52.08
2013-12-17,58.51,53.8,35.05,16.21,68.06,6.55,28.97,19.25,30.7
2013-12-18,85.79,55.16,92.78,13.8,97.82,16.87,96.43,49.8,65.23
2013-12-19,63.45,56.72,38.14,14.15,85.52,39.88,33.33,41.87,50.15
2013-12-20,100.25,59.02,73.2,13.79,99.4,63.69,73.61,50.4,71.78
2013-12-23,55.32,62.54,73.2,13.04,53.37,88.69,73.41,74.4,72.47
2013-12-24,24.43,62.34,75.26,12.48,0.2,87.9,77.18,91.47,64.19
2013-12-26,34.92,57.97,82.47,12.33,1.39,53.37,85.32,94.25,58.58
2013-12-27,35.61,60.89,51.55,12.46,1.79,78.77,45.83,91.67,54.51
2013-12-30,37.94,60.48,54.64,13.56,2.58,74.8,48.61,56.55,45.63
2013-12-31,38.65,57.35,77.32,13.72,2.98,46.63,79.37,50.79,44.94
2014-01-02,50.1,58.06,11.34,14.23,25.6,55.75,6.35,36.9,31.15
2014-01-03,49.31,59.97,53.61,13.76,22.02,70.83,47.22,49.4,47.37
2014-01-06,59.12,58.29,38.14,13.55,71.23,58.13,31.94,56.75,54.51
2014-01-07,59.82,61.28,74.23,12.92,74.8,84.72,75.4,77.18,78.03
2014-01-08,60.59,57.08,49.48,12.87,78.77,43.45,43.06,78.37,60.91
2014-01-09,57.42,57.56,52.58,12.89,63.29,49.4,46.63,77.78,59.28
2014-01-10,55.61,54.38,54.64,12.14,54.96,10.91,49.6,97.02,53.12
2014-01-13,65.7,57.55,6.19,13.28,90.67,49.8,2.98,65.48,52.23
2014-01-14,64.62,55.27,88.66,12.28,88.29,17.66,92.26,95.04,73.31
2014-01-15,73.45,60.57,68.04,12.28,95.44,78.77,65.08,94.84,83.53
2014-01-16,59.69,56.78,41.24,12.53,72.42,40.28,34.33,88.49,58.88
2014-01-17,76.92,57.78,24.74,12.44,97.42,54.17,16.47,91.47,64.88
2014-01-21,68.22,54.89,58.76,12.87,91.47,15.28,53.97,76.59,59.33
2014-01-22,60.79,57.83,52.58,12.84,78.37,55.75,46.83,77.78,64.68
2014-01-23,71.58,58.53,15.46,13.77,93.45,62.5,9.52,48.02,53.37
2014-01-24,87.01,55.22,4.12,18.14,98.21,18.06,1.79,4.17,30.56
2014-01-27,86.63,58.98,25.77,17.42,97.82,67.66,18.85,5.75,47.52
2014-01-28,76.35,64.13,87.63,15.8,96.23,98.61,90.67,19.64,76.29
2014-01-29,78.51,57.92,6.19,17.35,96.63,56.94,3.57,6.15,40.82
2014-01-30,85.46,62.88,82.47,17.29,96.63,93.45,85.32,6.55,70.49
2014-01-31,92.75,58.38,23.71,18.41,98.61,61.71,16.87,4.17,45.34
2014-02-03,92.66,56.5,3.09,21.44,98.21,35.52,1.59,0.2,33.88
2014-02-04,72.97,53.88,70.1,19.11,91.87,7.74,68.65,2.58,42.71
2014-02-05,68.0,52.78,38.14,19.95,88.69,4.96,33.13,1.79,32.14
2014-02-06,62.16,53.38,89.69,17.23,79.96,6.15,93.65,8.93,47.17
2014-02-07,70.85,56.74,92.78,15.29,90.67,41.47,97.02,27.18,64.09
2014-02-10,59.97,52.63,54.64,15.26,72.02,4.17,50.2,27.58,38.49
2014-02-11,61.04,52.34,93.81,14.51,76.39,2.58,98.21,35.91,53.27
2014-02-12,57.13,54.7,48.45,14.3,58.13,15.67,42.26,39.88,38.99
2014-02-13,65.34,62.25,77.32,14.14,85.91,90.67,78.37,43.45,74.6
2014-02-14,59.08,55.92,76.29,13.57,66.07,26.79,76.98,58.73,57.14
2014-02-18,60.76,51.27,52.58,13.87,74.8,0.99,46.63,49.4,42.96
2014-02-19,66.0,54.7,18.56,15.5,86.71,16.07,13.29,25.6,35.42
2014-02-20,67.23,57.13,80.41,14.79,87.9,49.01,81.35,31.94,62.55
2014-02-21,64.74,56.42,38.14,14.68,83.53,37.1,32.54,34.33,46.88
2014-02-24,63.68,54.62,77.32,14.23,80.36,15.67,78.17,41.47,53.92
2014-02-25,64.86,57.97,38.14,13.67,83.93,61.31,32.34,56.15,58.43
2014-02-26,66.42,58.54,50.52,14.35,86.31,67.26,44.25,38.89,59.18
2014-02-27,56.77,56.83,76.29,14.04,55.36,45.44,76.79,44.64,55.56
2014-02-28,73.12,56.54,62.89,14.0,92.66,40.67,57.94,45.83,59.28
2014-03-03,60.1,54.41,13.4,16.0,70.04,13.69,7.94,20.44,28.03
2014-03-04,59.2,52.33,97.94,14.1,64.48,2.98,99.4,43.06,52.48
2014-03-05,56.49,55.9,52.58,13.89,52.98,27.98,47.22,49.21,44.35
2014-03-06,54.06,51.89,65.98,14.21,42.26,1.79,62.5,41.47,37.0
2014-03-07,54.43,54.72,56.7,14.11,43.45,18.06,52.78,43.45,39.43
2014-03-10,47.42,55.02,44.33,14.2,14.48,20.44,38.1,42.26,28.82
2014-03-11,57.32,55.7,29.9,14.8,56.15,27.58,24.21,30.36,34.57
2014-03-12,54.51,53.5,56.7,14.47,43.45,8.53,53.37,36.31,35.42
2014-03-13,64.15,54.29,7.22,16.22,79.96,13.29,4.37,18.85,29.12
2014-03-14,60.33,53.36,25.77,17.82,70.44,8.13,19.84,5.75,26.04
2014-03-17,53.05,53.77,91.75,15.64,36.71,10.12,95.04,24.4,41.57
2014-03-18,50.74,58.33,84.54,14.52,27.58,69.25,88.1,36.31,55.31
2014-03-19,57.89,56.9,17.53,15.12,58.13,50.99,12.1,28.77,37.5
2014-03-20,59.67,61.43,74.23,14.52,66.07,91.07,73.81,36.9,66.96
2014-03-21,108.41,53.17,40.21,15.0,99.8,8.13,35.52,29.96,43.35
2014-03-24,76.24,57.72,32.99,15.09,94.25,60.91,26.79,29.56,52.88
2014-03-25,66.94,57.44,61.86,14.02,85.52,56.94,58.13,49.8,62.6
2014-03-26,69.32,60.09,19.59,14.93,89.48,80.75,13.89,31.55,53.92
2014-03-27,73.06,61.52,39.18,14.62,91.07,91.07,35.52,36.31,63.49
2014-03-28,56.04,54.12,78.35,14.41,47.42,12.9,79.96,41.07,45.34
2014-03-31,56.77,52.72,80.41,13.88,50.99,6.55,82.34,55.75,48.91
2014-04-01,57.21,55.95,69.07,13.1,52.18,32.74,66.87,76.59,57.09
2014-04-02,55.29,53.7,63.92,13.09,43.45,10.91,60.52,76.98,47.97
2014-04-03,56.76,57.65,48.45,13.37,49.8,60.12,42.06,70.63,55.65
2014-04-04,75.71,59.69,12.37,13.96,93.85,78.77,8.13,53.17,58.48
2014-04-07,75.66,57.5,21.65,15.57,93.06,57.74,15.87,25.2,47.97
2014-04-08,66.55,54.18,63.92,14.89,83.53,15.28,61.11,32.94,48.21
2014-04-09,62.57,54.81,87.63,13.82,73.21,22.02,90.08,57.34,60.66
2014-04-10,75.21,54.7,3.09,15.89,92.26,20.83,1.79,22.02,34.23
2014-04-11,74.75,54.98,11.34,17.03,91.87,24.4,8.13,10.52,33.73
2014-04-14,58.23,55.68,89.69,16.11,54.96,31.55,93.06,20.44,50.0
2014-04-15,71.08,54.38,80.41,15.61,87.9,17.66,82.14,25.99,53.42
2014-04-16,64.25,57.37,90.72,14.18,76.79,56.55,94.84,48.61,69.2
2014-04-17,70.25,57.96,59.79,13.36,87.1,66.07,55.36,72.82,70.34
2014-04-21,48.55,55.72,64.95,13.25,16.07,32.74,62.3,74.8,46.48
2014-04-22,59.32,53.31,71.13,13.19,59.72,8.93,70.63,75.2,53.62
2014-04-23,60.23,58.91,42.27,13.27,66.47,76.39,36.51,73.81,63.29
2014-04-24,73.45,64.85,47.42,13.32,91.07,99.4,41.47,72.02,75.99
2014-04-25,66.01,59.23,22.68,14.06,81.55,78.37,16.67,50.79,56.85
2014-04-28,89.81,59.73,58.76,13.97,97.42,81.15,54.96,54.17,71.92
2014-04-29,58.29,55.61,69.07,13.71,54.56,31.15,68.25,62.5,54.12
2014-04-30,61.86,55.93,64.95,13.41,70.44,35.91,62.5,68.06,59.23
2014-05-01,54.21,54.91,47.42,13.25,35.12,24.8,41.27,74.21,43.85
2014-05-02,50.49,51.25,40.21,12.91,22.82,0.99,34.92,83.13,35.47
2014-05-05,45.95,54.59,53.61,13.29,8.53,21.23,49.8,72.02,37.9
2014-05-06,55.24,59.02,8.25,13.8,39.48,78.77,5.16,58.33,45.44
2014-05-07,65.25,56.57,71.13,13.4,79.17,48.21,72.42,68.65,67.11
2014-05-08,55.78,56.03,48.45,13.43,41.87,40.28,43.45,66.87,48.12
2014-05-09,48.41,54.36,61.86,12.92,15.28,17.66,59.13,84.13,44.05
2014-05-12,47.03,54.45,81.44,12.23,11.71,19.25,84.72,98.21,53.47
2014-05-13,44.47,54.19,54.64,12.13,6.94,15.67,51.39,99.01,43.25
2014-05-14,42.64,53.52,17.53,12.17,5.36,10.12,12.3,98.21,31.5
2014-05-15,59.25,54.86,10.31,13.17,59.33,25.2,7.14,77.18,42.21
2014-05-16,53.87,52.85,67.01,12.44,34.72,7.34,67.06,94.05,50.79
2014-05-19,47.79,58.87,70.1,12.42,13.69,78.77,71.43,94.25,64.53
2014-05-20,49.94,56.18,17.53,12.96,21.63,41.87,12.9,82.74,39.78
2014-05-21,46.78,57.62,84.54,11.91,12.1,64.88,88.89,99.4,66.32
2014-05-22,42.78,56.14,68.04,12.03,5.75,41.47,67.46,98.61,53.32
2014-05-23,38.76,57.8,73.2,11.36,3.37,68.06,74.4,99.8,61.41
2014-05-27,53.17,59.64,81.44,11.51,34.72,83.13,85.32,99.4,75.64
2014-05-28,46.37,57.57,38.14,11.68,11.71,63.69,31.75,99.01,51.54
2014-05-29,44.98,58.61,75.26,11.57,8.93,76.79,76.59,99.01,65.33
2014-05-30,58.95,59.02,65.98,11.4,58.53,79.56,64.29,99.4,75.45
2014-06-02,42.56,59.23,48.45,11.58,5.75,80.75,42.46,98.21,56.8
2014-06-03,44.59,55.97,39.18,11.87,8.93,37.1,33.33,97.02,44.1
2014-06-04,46.19,56.98,57.73,12.08,12.5,53.37,53.77,95.44,53.77
2014-06-05,50.52,55.84,83.51,11.68,28.37,33.93,87.5,97.62,61.86
2014-06-06,48.54,58.05,74.23,10.73,20.83,70.83,75.0,99.8,66.62
2014-06-09,45.28,56.03,47.42,11.15,10.12,37.5,40.67,99.4,46.92
2014-06-10,46.45,57.5,49.48,10.99,14.88,60.12,44.05,99.4,54.61
2014-06-11,44.17,51.02,26.8,11.6,8.53,0.6,20.24,96.63,31.5
2014-06-12,49.97,52.89,18.56,12.56,26.39,6.94,12.5,84.72,32.64
2014-06-13,45.29,58.37,64.95,12.18,10.91,74.01,62.7,91.87,59.87
2014-06-16,47.63,53.28,54.64,12.65,17.66,8.53,50.4,83.93,40.13
2014-06-17,47.09,50.72,61.86,12.06,17.26,0.6,58.73,93.45,42.51
2014-06-18,51.56,49.46,83.51,10.61,31.94,0.2,88.89,99.8,55.21
2014-06-19,49.96,48.33,53.61,10.62,26.39,0.2,48.21,99.4,43.55
2014-06-20,81.34,53.04,52.58,10.85,95.04,8.53,46.63,98.61,62.2
2014-06-23,44.87,50.53,47.42,10.98,10.12,1.39,39.29,98.21,37.25
2014-06-24,52.1,53.28,20.62,12.13,35.12,10.91,12.7,90.87,37.4
2014-06-25,48.46,50.77,75.26,11.59,22.02,2.18,77.98,95.04,49.31
2014-06-26,44.57,52.28,28.87,11.63,9.33,5.36,20.83,94.25,32.44
2014-06-27,62.75,52.44,67.01,11.26,74.8,6.94,67.66,97.02,61.61
2014-06-30,47.12,49.03,39.18,11.57,18.06,0.6,31.55,95.24,36.36
2014-07-01,49.78,53.22,78.35,11.15,27.18,12.1,82.54,97.22,54.76
2014-07-02,41.98,51.46,52.58,10.82,5.75,4.17,47.22,98.61,38.94
2014-07-03,31.22,51.86,85.57,10.32,0.6,4.96,90.67,99.8,49.01
2014-07-07,42.67,52.49,24.74,11.33,6.55,8.53,16.67,95.44,31.8
2014-07-08,54.86,56.27,16.49,11.98,45.04,42.66,8.73,89.29,46.43
2014-07-09,45.25,51.63,70.1,11.65,11.71,4.56,72.82,91.47,45.14
2014-07-10,45.77,52.58,22.68,12.59,14.09,9.72,15.67,77.58,29.27
2014-07-11,43.28,49.65,67.01,12.08,8.53,1.39,68.25,87.3,41.37
2014-07-14,50.1,52.01,74.23,11.82,31.15,7.34,77.58,90.28,51.59
2014-07-15,58.99,54.51,43.3,11.96,62.5,26.39,36.71,88.69,53.57
2014-07-16,61.18,58.22,62.89,11.0,73.21,72.02,60.71,96.63,75.64
2014-07-17,62.8,58.1,4.12,14.54,75.2,70.83,1.98,27.18,43.8
2014-07-18,58.12,57.37,93.81,12.06,57.74,57.74,98.41,86.51,75.1
2014-07-21,48.14,57.93,38.14,12.81,22.82,67.66,30.36,72.02,48.21
2014-07-22,54.26,56.07,69.07,12.24,42.66,41.87,70.04,82.34,59.23
2014-07-23,57.26,58.38,42.27,11.52,53.77,75.6,36.31,93.45,64.78
2014-07-24,62.1,58.67,59.79,11.84,74.01,78.37,57.34,88.89,74.65
2014-07-25,50.29,57.77,20.62,12.69,31.55,64.09,13.69,73.61,45.73
2014-07-28,48.78,52.42,42.27,12.56,26.39,8.93,36.51,75.4,36.81
2014-07-29,52.3,54.21,22.68,13.28,36.71,22.02,16.27,57.74,33.18
2014-07-30,51.46,47.96,57.73,13.33,34.72,0.2,55.36,55.56,36.46
2014-07-31,64.56,51.46,3.09,16.95,80.36,5.36,1.19,6.94,23.46
2014-08-01,62.99,50.5,30.93,17.03,76.39,2.58,25.0,6.35,27.58
2014-08-04,50.45,48.42,83.51,15.12,31.55,0.99,89.88,21.03,35.86
2014-08-05,54.7,50.82,10.31,16.87,44.64,4.56,6.15,7.74,15.77
2014-08-06,53.03,46.32,55.67,16.37,38.29,0.2,53.37,11.31,25.79
2014-08-07,49.87,50.77,17.53,16.66,27.18,4.56,11.51,9.33,13.14
2014-08-08,46.28,50.51,93.81,15.77,15.67,3.77,98.21,16.67,33.58
2014-08-11,42.2,52.37,63.92,14.23,5.36,11.71,61.31,36.11,28.62
2014-08-12,38.98,49.94,40.21,14.13,3.37,2.98,34.33,39.48,20.04
2014-08-13,42.07,52.69,86.6,12.9,5.75,14.48,91.47,70.63,45.59
2014-08-14,38.69,50.98,74.23,12.42,2.98,6.55,76.19,79.76,41.37
2014-08-15,53.21,52.48,37.11,13.15,40.67,13.29,27.78,64.48,36.56
2014-08-18,43.53,50.52,89.69,12.32,9.33,4.56,93.65,80.75,47.07
2014-08-19,44.37,55.27,73.2,12.21,10.52,38.69,73.81,82.74,51.44
2014-08-20,41.47,53.15,65.98,11.78,5.75,19.25,63.29,89.48,44.44
2014-08-21,41.27,55.61,68.04,11.76,5.75,41.07,66.27,89.48,50.64
2014-08-22,40.76,54.95,34.02,11.47,4.96,36.71,24.6,93.85,40.03
2014-08-25,39.18,54.52,77.32,11.7,4.17,31.94,80.56,89.09,51.44
2014-08-26,38.95,51.5,49.48,11.63,3.77,9.33,43.25,90.48,36.71
2014-08-27,40.29,55.69,46.39,11.78,4.96,43.06,38.1,87.7,43.45
2014-08-28,37.4,57.01,37.11,12.05,2.18,58.13,26.79,84.33,42.86
2014-08-29,40.18,52.56,71.13,12.09,5.36,15.28,72.22,82.34,43.8
2014-09-02,48.93,54.35,52.58,12.25,27.98,29.17,46.63,78.37,45.54
2014-09-03,53.6,59.9,62.89,12.36,41.87,87.9,58.13,75.99,65.97
2014-09-04,52.8,54.85,54.64,12.64,38.69,36.31,50.79,70.44,49.06
2014-09-05,54.32,54.42,75.26,12.09,43.85,31.15,77.78,82.14,58.73
2014-09-08,46.07,53.59,38.14,12.66,18.06,24.4,28.57,69.05,35.02
2014-09-09,63.9,61.41,20.62,13.5,78.37,94.25,13.49,47.02,58.28
2014-09-10,52.31,54.44,72.16,12.88,37.1,31.94,73.61,64.88,51.88
2014-09-11,46.19,53.48,53.61,12.8,18.85,23.21,49.21,67.26,39.63
2014-09-12,51.81,55.54,25.77,13.31,35.52,43.85,18.06,51.98,37.35
2014-09-15,53.79,56.92,49.48,14.12,41.87,60.12,43.85,32.34,44.54
2014-09-16,53.09,53.27,89.69,12.73,39.88,21.23,94.64,67.66,55.85
2014-09-17,55.12,54.61,68.04,12.65,46.63,35.91,67.46,69.44,54.86
2014-09-18,50.15,54.66,82.47,12.03,30.75,36.71,88.49,84.52,60.12
2014-09-19,98.25,58.29,49.48,12.11,98.61,78.77,43.65,81.15,75.55
2014-09-22,52.07,54.45,13.4,13.69,35.91,33.53,7.74,42.66,29.96
2014-09-23,53.47,54.99,11.34,14.93,41.87,42.26,6.55,20.63,27.83
2014-09-24,53.86,52.37,86.6,13.27,43.45,13.29,92.06,53.37,50.55
2014-09-25,58.76,58.23,1.03,15.64,61.71,78.77,0.4,14.68,38.89
2014-09-26,48.55,51.97,86.6,14.85,25.6,11.31,91.87,22.02,37.7
2014-09-29,48.51,52.41,31.96,15.98,24.4,14.09,22.82,12.5,18.45
2014-09-30,59.61,50.42,35.05,16.31,66.07,3.77,25.2,9.72,26.19
2014-10-01,63.96,51.38,10.31,16.71,78.77,8.93,5.95,8.13,25.45
2014-10-02,57.8,51.6,51.55,16.16,56.94,10.52,45.44,10.91,30.95
2014-10-03,52.45,52.87,96.91,14.55,37.5,20.83,99.01,24.6,45.49
2014-10-06,43.76,48.67,35.05,15.46,11.31,1.79,25.4,16.87,13.84
2014-10-07,51.72,49.36,3.09,17.2,34.33,2.58,1.39,5.36,10.91
2014-10-08,64.32,50.44,96.91,15.11,79.96,4.96,98.81,18.85,50.64
2014-10-09,66.89,52.85,2.06,18.76,85.52,21.63,0.6,1.39,27.28
2014-10-10,79.74,53.33,18.56,21.24,95.04,27.18,12.7,0.6,33.88
2014-10-13,68.05,50.33,6.19,24.64,86.31,4.56,4.17,0.2,23.81
2014-10-14,75.68,52.54,64.95,22.79,92.66,19.25,62.7,0.6,43.8
2014-10-15,113.7,53.33,25.77,25.27,99.8,27.98,18.65,0.2,36.66
2014-10-16,89.71,53.5,43.3,25.2,97.02,29.96,37.3,0.6,41.22
